Sequence	Index	GC Skew (1kb)
chr01	7703000	0.07692308
chr01	7704000	0.05686546
chr01	7705000	0.05347594
chr01	7706000	-0.02645503
chr01	7707000	0.10256410
chr01	7708000	-0.00879765
chr01	7709000	0.01949861
chr01	7710000	0.04217687
chr01	7711000	0.08005427
chr01	7712000	0.04489796
chr01	7713000	-0.01255230
chr01	7714000	-0.07142857
chr01	7715000	-0.01251739
chr01	7716000	0.02133333
chr01	7717000	-0.06722689
chr01	7718000	0.01582734
chr01	7719000	-0.07588076
chr01	7720000	-0.00135685
chr01	7721000	-0.05633803
chr01	7722000	-0.04022191
chr01	7723000	0.09041096
chr01	7724000	-0.02917772
chr01	7725000	-0.04864865
chr01	7726000	0.01897019
chr01	7727000	0.10027855
chr01	7728000	0.02240896
chr01	7729000	0.01983003
chr01	7730000	0.03660322
chr01	7731000	-0.03198887
chr01	7732000	-0.01639344
chr01	7733000	-0.00284091
chr01	7734000	-0.08504399
chr01	7735000	-0.05730659
chr01	7736000	0.00732064
chr01	7737000	0.02539683
chr01	7738000	0.06738544
chr01	7739000	0.15364583
chr01	7740000	0.13110540
chr01	7741000	0.07584270
chr01	7742000	0.09925926
chr01	7743000	0.07103825
chr01	7744000	0.10209790
chr01	7745000	0.06476684
chr01	7746000	-0.03012912
chr01	7747000	0.06575342
chr01	7748000	-0.01474926
chr01	7749000	-0.04651163
chr01	7750000	-0.04444444
chr01	7751000	-0.10734463
chr01	7752000	-0.12612613
chr01	7753000	-0.15805947
chr01	7754000	-0.16486903
chr01	7755000	-0.26193922
chr01	7756000	-0.24809741
chr01	7757000	-0.20610687
chr01	7758000	-0.20186335
chr01	7759000	-0.03703704
chr01	7760000	-0.01818182
chr01	7761000	0.14683153
chr01	7762000	0.30496454
chr01	7763000	0.31811698
chr01	7764000	0.33975241
chr01	7765000	0.34864865
chr01	7766000	0.08064516
chr01	7767000	0.06109325
chr01	7768000	0.11111111
chr01	7769000	0.09749304
chr01	7770000	0.08792846
chr01	7771000	0.15514593
chr01	7772000	0.02189781
chr01	7773000	0.09117647
chr01	7774000	0.11849711
chr01	7775000	0.17154812
chr01	7776000	0.13623188
chr01	7777000	-0.02816901
chr01	7778000	-0.01412429
chr01	7779000	-0.03253182
chr01	7780000	0.15524476
chr01	7781000	0.13109756
chr01	7782000	0.03399433
chr01	7783000	0.04641350
chr01	7784000	0.03181189
chr01	7785000	0.02332362
chr01	7786000	0.13736264
chr01	7787000	0.14609929
chr01	7788000	0.04347826
chr01	7789000	0.10169492
chr01	7790000	-0.01396648
chr01	7791000	-0.05832148
chr01	7792000	0.02133333
chr01	7793000	0.10413695
chr01	7794000	0.05084746
chr01	7795000	0.10176391
chr01	7796000	0.04667610
chr01	7797000	-0.03467406
chr01	7798000	-0.02754821
chr01	7799000	0.06970128
chr01	7800000	-0.02652520
chr01	7801000	0.04336043
chr01	7802000	-0.06194690
chr01	7803000	-0.10896552
chr01	7804000	-0.05117566
chr01	7805000	0.13971743
chr01	7806000	0.09850746
chr01	7807000	0.07533235
chr01	7808000	-0.05247376
chr01	7809000	0.09379509
chr01	7810000	0.06584992
chr01	7811000	0.08875740
chr01	7812000	-0.05232558
chr01	7813000	-0.02865330
chr01	7814000	0.01573677
chr01	7815000	-0.13432836
chr01	7816000	0.01361573
chr01	7817000	0.02346041
chr01	7818000	0.01190476
chr01	7819000	0.02556818
chr01	7820000	0.06287425
chr01	7821000	0.06729264
chr01	7822000	0.01543210
chr01	7823000	-0.04721030
chr01	7824000	0.12654321
chr01	7825000	0.07550077
chr01	7826000	-0.00867052
chr01	7827000	0.05899281
chr01	7828000	-0.02489019
chr01	7829000	-0.03206997
chr01	7830000	-0.10487445
chr01	7831000	-0.01807229
chr01	7832000	-0.01215805
chr01	7833000	0.01421801
chr01	7834000	0.01081917
chr01	7835000	0.04229607
chr01	7836000	0.14410480
chr01	7837000	0.08231707
chr01	7838000	0.09650350
chr01	7839000	0.08264463
chr01	7840000	0.05479452
chr01	7841000	0.03734440
chr01	7842000	0.09985097
chr01	7843000	-0.10416667
chr01	7844000	0.05154639
chr01	7845000	0.09361070
chr01	7846000	0.05849582
chr01	7847000	-0.00141443
chr01	7848000	0.06169297
chr01	7849000	0.03151862
chr01	7850000	0.03643725
chr01	7851000	0.00419580
chr01	7852000	-0.00557103
chr01	7853000	0.10245310
chr01	7854000	0.01302460
chr01	7855000	0.02177068
chr01	7856000	-0.00137174
chr01	7857000	-0.01272984
chr01	7858000	0.02034884
chr01	7859000	0.03628447
chr01	7860000	0.01139601
chr01	7861000	0.07492795
chr01	7862000	0.07782673
chr01	7863000	0.05053599
chr01	7864000	-0.02953586
chr01	7865000	-0.03030303
chr01	7866000	-0.00129702
chr01	7867000	0.02781457
chr01	7868000	0.09286676
chr01	7869000	0.04985337
chr01	7870000	-0.02964960
chr01	7871000	0.04748603
chr01	7872000	-0.00828729
chr01	7873000	0.05352113
chr01	7874000	-0.05670816
chr01	7875000	-0.06233062
chr01	7876000	-0.07479224
chr01	7877000	-0.04683196
chr01	7878000	-0.07859079
chr01	7879000	-0.01358696
chr01	7880000	0.03030303
chr01	7881000	-0.06258322
chr01	7882000	-0.03957784
chr01	7883000	-0.04641350
chr01	7884000	0.09581646
chr01	7885000	-0.02023121
chr01	7886000	0.09142857
chr01	7887000	0.13828239
chr01	7888000	0.09259259
chr01	7889000	0.11936340
chr01	7890000	0.16862745
chr01	7891000	0.14000000
chr01	7892000	-0.07088989
chr01	7893000	-0.11051213
chr01	7894000	-0.07544582
chr01	7895000	-0.04323570
chr01	7896000	-0.11018131
chr01	7897000	-0.08232119
chr01	7898000	-0.03713893
chr01	7899000	-0.01902174
chr01	7900000	-0.03496503
chr01	7901000	-0.06497175
chr01	7902000	-0.00678426
chr01	7903000	-0.01601164
chr01	7904000	0.04311544
chr01	7905000	0.07894737
chr01	7906000	0.15531335
chr01	7907000	0.13783784
chr01	7908000	0.07060334
chr01	7909000	0.05165563
chr01	7910000	0.15818432
chr01	7911000	-0.00132100
chr01	7912000	0.07605634
chr01	7913000	-0.03703704
chr01	7914000	-0.11722142
chr01	7915000	-0.08961593
chr01	7916000	-0.09668110
chr01	7917000	-0.01420455
chr01	7918000	-0.04978663
chr01	7919000	-0.01015965
chr01	7920000	0.02095808
chr01	7921000	-0.10222222
chr01	7922000	-0.05341246
chr01	7923000	-0.08345120
chr01	7924000	0.00693481
chr01	7925000	-0.09358289
chr01	7926000	-0.06648199
chr01	7927000	-0.04885057
chr01	7928000	-0.04299584
chr01	7929000	-0.00301205
chr01	7930000	-0.12972973
chr01	7931000	0.08724832
chr01	7932000	-0.02035278
chr01	7933000	0.05579399
chr01	7934000	0.04432133
chr01	7935000	0.03713893
chr01	7936000	0.05430464
chr01	7937000	0.13416321
chr01	7938000	-0.06344411
chr01	7939000	-0.12430939
chr01	7940000	-0.15529753
chr01	7941000	-0.07172996
chr01	7942000	-0.05947441
chr01	7943000	-0.04465494
chr01	7944000	-0.22282609
chr01	7945000	-0.10419486
chr01	7946000	-0.26744186
chr01	7947000	-0.31388889
chr01	7948000	-0.08345120
chr01	7949000	-0.03835616
chr01	7950000	0.04285714
chr01	7951000	0.04213483
chr01	7952000	-0.11608392
chr01	7953000	-0.02749638
chr01	7954000	-0.03377386
chr01	7955000	-0.03978052
chr01	7956000	0.04992867
chr01	7957000	-0.02018843
chr01	7958000	0.05013928
chr01	7959000	0.00138696
chr01	7960000	-0.02035278
chr01	7961000	-0.00892857
chr01	7962000	0.00697350
chr01	7963000	0.04383562
chr01	7964000	0.09193777
chr01	7965000	0.06777317
chr01	7966000	0.06020558
chr01	7967000	-0.01764706
chr01	7968000	-0.01643836
chr01	7969000	0.00609756
chr01	7970000	-0.06962963
chr01	7971000	-0.01432665
chr01	7972000	0.06064880
chr01	7973000	-0.03907381
chr01	7974000	0.11731844
chr01	7975000	0.16941529
chr01	7976000	-0.03988996
chr01	7977000	-0.07433380
chr01	7978000	0.02228412
chr01	7979000	0.06744868
chr01	7980000	0.00276243
chr01	7981000	0.00732064
chr01	7982000	0.04748982
chr01	7983000	0.02384292
chr01	7984000	0.05454545
chr01	7985000	0.11940299
chr01	7986000	0.08059701
chr01	7987000	0.03216783
chr01	7988000	0.05459770
chr01	7989000	-0.05780347
chr01	7990000	-0.10306407
chr01	7991000	-0.08641975
chr01	7992000	-0.03004292
chr01	7993000	-0.03714710
chr01	7994000	0.04434907
chr01	7995000	-0.04297994
chr01	7996000	0.09278351
chr01	7997000	0.02920723
chr01	7998000	0.04825737
chr01	7999000	0.05397727
chr01	8000000	-0.04874446
chr01	8001000	0.03011094
chr01	8002000	0.03833866
chr01	8003000	-0.05899705
chr01	8004000	-0.13793103
chr01	8005000	-0.19350074
chr01	8006000	-0.21301775
chr01	8007000	-0.12820513
chr01	8008000	0.06841339
chr01	8009000	0.05500705
chr01	8010000	0.05624143
chr01	8011000	0.03299857
chr01	8012000	0.08746356
chr01	8013000	0.04000000
chr01	8014000	-0.06364922
chr01	8015000	0.08309456
chr01	8016000	0.26837061
chr01	8017000	0.17741935
chr01	8018000	0.21269841
chr01	8019000	0.18567639
chr01	8020000	0.17548747
chr01	8021000	0.04866562
chr01	8022000	-0.15601783
chr01	8023000	0.13798009
chr01	8024000	0.01562500
chr01	8025000	0.03236246
chr01	8026000	0.05044510
chr01	8027000	-0.02208202
chr01	8028000	0.11436950
chr01	8029000	0.01265823
chr01	8030000	-0.05417277
chr01	8031000	-0.00261780
chr01	8032000	0.03438790
chr01	8033000	0.01224490
chr01	8034000	-0.08440629
chr01	8035000	-0.09292649
chr01	8036000	-0.08990318
chr01	8037000	-0.11432706
chr01	8038000	0.07506702
chr01	8039000	0.04685408
chr01	8040000	0.05516266
chr01	8041000	0.00819672
chr01	8042000	-0.00272480
chr01	8043000	-0.01931649
chr01	8044000	0.03856749
chr01	8045000	0.10091743
chr01	8046000	-0.00302115
chr01	8047000	0.02058824
chr01	8048000	-0.08689655
chr01	8049000	0.12270804
chr01	8050000	0.09696970
chr01	8051000	-0.03179191
chr01	8052000	-0.07926829
chr01	8053000	0.11111111
chr01	8054000	0.15080527
chr01	8055000	0.10252600
chr01	8056000	0.12992701
chr01	8057000	0.02773723
chr01	8058000	-0.08333333
chr01	8059000	-0.14459665
chr01	8060000	-0.13134328
chr01	8061000	-0.10434783
chr01	8062000	-0.06306306
chr01	8063000	0.04268293
chr01	8064000	0.07602339
chr01	8065000	0.07216495
chr01	8066000	0.09502262
chr01	8067000	0.13748191
chr01	8068000	0.00606061
chr01	8069000	-0.01015965
chr01	8070000	-0.06065319
chr01	8071000	-0.02147239
chr01	8072000	-0.06074074
chr01	8073000	0.05357143
chr01	8074000	-0.06535948
chr01	8075000	0.00505902
chr01	8076000	0.02555366
chr01	8077000	0.02595420
chr01	8078000	0.00475436
chr01	8079000	0.13170732
chr01	8080000	0.05382436
chr01	8081000	-0.30056180
chr01	8082000	-0.35260116
chr01	8083000	-0.12951807
chr01	8084000	-0.25842697
chr01	8085000	-0.31241084
chr01	8086000	-0.21751825
chr01	8087000	-0.03529412
chr01	8088000	-0.11366906
chr01	8089000	-0.11145038
chr01	8090000	0.02089552
chr01	8091000	0.04610951
chr01	8092000	-0.11206897
chr01	8093000	-0.12138728
chr01	8094000	-0.12517581
chr01	8095000	-0.12518409
chr01	8096000	-0.19710145
chr01	8097000	-0.19533528
chr01	8098000	-0.05507246
chr01	8099000	0.21751412
chr01	8100000	-0.16936672
chr01	8101000	0.11077390
chr01	8102000	0.05627706
chr01	8103000	0.12426036
chr01	8104000	0.00301205
chr01	8105000	0.02840060
chr01	8106000	0.01949025
chr01	8107000	-0.00734214
chr01	8108000	0.01875902
chr01	8109000	0.03768116
chr01	8110000	-0.00745156
chr01	8111000	0.03466667
chr01	8112000	-0.00877193
chr01	8113000	0.05014749
chr01	8114000	-0.03852080
chr01	8115000	-0.01457726
chr01	8116000	0.04619970
chr01	8117000	-0.00826446
chr01	8118000	-0.06515581
chr01	8119000	0.03418803
chr01	8120000	-0.06610408
chr01	8121000	-0.03770739
chr01	8122000	-0.06782107
chr01	8123000	-0.11357341
chr01	8124000	-0.06723891
chr01	8125000	-0.00455235
chr01	8126000	0.13235294
chr01	8127000	0.02695035
chr01	8128000	0.05743741
chr01	8129000	-0.04450262
chr01	8130000	-0.07073509
chr01	8131000	-0.10869565
chr01	8132000	-0.03200000
chr01	8133000	-0.00140647
chr01	8134000	-0.00139082
chr01	8135000	0.04867872
chr01	8136000	-0.00441826
chr01	8137000	0.03030303
chr01	8138000	0.01186944
chr01	8139000	0.00000000
chr01	8140000	0.05611511
chr01	8141000	-0.05169867
chr01	8142000	-0.09893048
chr01	8143000	0.00417246
chr01	8144000	-0.01773533
chr01	8145000	-0.06017192
chr01	8146000	-0.05154639
chr01	8147000	-0.01949025
chr01	8148000	0.09923664
chr01	8149000	-0.03903904
chr01	8150000	-0.01341282
chr01	8151000	0.09686610
chr01	8152000	0.16076294
chr01	8153000	0.06740028
chr01	8154000	-0.02197802
chr01	8155000	0.10803324
chr01	8156000	0.07840440
chr01	8157000	0.12842713
chr01	8158000	0.03177005
chr01	8159000	-0.06627393
chr01	8160000	-0.35268505
chr01	8161000	-0.40345821
chr01	8162000	-0.15789474
chr01	8163000	-0.15036496
chr01	8164000	-0.09011628
chr01	8165000	-0.10042433
chr01	8166000	-0.08225108
chr01	8167000	-0.37518685
chr01	8168000	-0.25891473
chr01	8169000	-0.11705686
chr01	8170000	-0.19349593
chr01	8171000	-0.11604096
chr01	8172000	0.06581059
chr01	8173000	-0.12933754
chr01	8174000	-0.01791045
chr01	8175000	0.01374046
chr01	8176000	0.06020558
chr01	8177000	0.03816794
chr01	8178000	0.15326252
chr01	8179000	0.15360502
chr01	8180000	0.02290076
chr01	8181000	0.01116427
chr01	8182000	0.01664145
chr01	8183000	-0.06687403
chr01	8184000	0.09726444
chr01	8185000	-0.00444444
chr01	8186000	-0.03770739
chr01	8187000	0.00306748
chr01	8188000	0.08771930
chr01	8189000	0.04647676
chr01	8190000	-0.09985097
chr01	8191000	0.00290698
chr01	8192000	-0.03735632
chr01	8193000	-0.11901505
chr01	8194000	-0.03198887
chr01	8195000	0.07250342
chr01	8196000	-0.02832861
chr01	8197000	0.01149425
chr01	8198000	0.01420455
chr01	8199000	0.06891702
chr01	8200000	0.01714286
chr01	8201000	0.06956522
chr01	8202000	-0.05413105
chr01	8203000	-0.06451613
chr01	8204000	-0.17059639
chr01	8205000	-0.10086455
chr01	8206000	0.03207810
chr01	8207000	0.00835655
chr01	8208000	0.03468208
chr01	8209000	0.05382436
chr01	8210000	0.01763908
chr01	8211000	-0.01162791
chr01	8212000	0.10746269
chr01	8213000	0.10014104
chr01	8214000	0.14568600
chr01	8215000	0.13655172
chr01	8216000	0.07926829
chr01	8217000	-0.02063274
chr01	8218000	-0.05548038
chr01	8219000	-0.14864865
chr01	8220000	-0.17478510
chr01	8221000	-0.14623338
chr01	8222000	0.02093398
chr01	8223000	0.11484594
chr01	8224000	0.14122682
chr01	8225000	0.21937322
chr01	8226000	0.25287356
chr01	8227000	0.20718232
chr01	8228000	0.25365206
chr01	8229000	0.13927577
chr01	8230000	0.14594595
chr01	8231000	-0.02725968
chr01	8232000	0.04143646
chr01	8233000	0.05722071
chr01	8234000	0.00264550
chr01	8235000	0.08758170
chr01	8236000	-0.02695035
chr01	8237000	-0.01685393
chr01	8238000	0.07323944
chr01	8239000	0.00413793
chr01	8240000	0.13467049
chr01	8241000	0.03038674
chr01	8242000	0.12430939
chr01	8243000	0.01699717
chr01	8244000	0.04687500
chr01	8245000	0.09241379
chr01	8246000	0.08262108
chr01	8247000	0.02460203
chr01	8248000	0.10070922
chr01	8249000	-0.02920723
chr01	8250000	0.03083700
chr01	8251000	0.03595206
chr01	8252000	-0.09318498
chr01	8253000	-0.05000000
chr01	8254000	-0.04035874
chr01	8255000	-0.03293413
chr01	8256000	-0.03759398
chr01	8257000	-0.08562691
chr01	8258000	0.01466276
chr01	8259000	-0.08913649
chr01	8260000	0.01152738
chr01	8261000	0.07940781
chr01	8262000	0.02051984
chr01	8263000	0.10285714
chr01	8264000	0.02526003
chr01	8265000	-0.06784661
chr01	8266000	0.05113636
chr01	8267000	-0.00137552
chr01	8268000	0.00717360
chr01	8269000	0.08139535
chr01	8270000	0.04775687
chr01	8271000	0.05899705
chr01	8272000	0.09224012
chr01	8273000	0.08238636
chr01	8274000	0.05702364
chr01	8275000	0.07193230
chr01	8276000	0.12798875
chr01	8277000	0.06311360
chr01	8278000	0.08356546
chr01	8279000	-0.02956989
chr01	8280000	-0.02834008
chr01	8281000	0.07172996
chr01	8282000	0.05771812
chr01	8283000	0.04116866
chr01	8284000	0.02228412
chr01	8285000	-0.02953586
chr01	8286000	0.01173403
chr01	8287000	-0.07397260
chr01	8288000	0.05205479
chr01	8289000	0.03392130
chr01	8290000	-0.06815021
chr01	8291000	-0.15909091
chr01	8292000	0.02023121
chr01	8293000	-0.05013928
chr01	8294000	-0.03714286
chr01	8295000	-0.05263158
chr01	8296000	-0.06685237
chr01	8297000	0.06069364
chr01	8298000	0.09850746
chr01	8299000	0.06116643
chr01	8300000	-0.00451128
chr01	8301000	0.01366120
chr01	8302000	-0.06134969
chr01	8303000	-0.15590551
chr01	8304000	-0.09375000
chr01	8305000	-0.11020408
chr01	8306000	-0.03448276
chr01	8307000	-0.03834808
chr01	8308000	0.02556818
chr01	8309000	0.01027900
chr01	8310000	0.05817175
chr01	8311000	0.04552129
chr01	8312000	0.14613181
chr01	8313000	0.13764045
chr01	8314000	0.09142053
chr01	8315000	0.06482759
chr01	8316000	-0.03142857
chr01	8317000	0.01626016
chr01	8318000	-0.04584527
chr01	8319000	-0.11621234
chr01	8320000	0.01610542
chr01	8321000	-0.02185792
chr01	8322000	0.11142454
chr01	8323000	-0.12855210
chr01	8324000	0.00524934
chr01	8325000	0.03333333
chr01	8326000	-0.00717360
chr01	8327000	-0.05766526
chr01	8328000	0.06725146
chr01	8329000	-0.04216867
chr01	8330000	0.02749638
chr01	8331000	0.00295858
chr01	8332000	0.00444444
chr01	8333000	-0.04212168
chr01	8334000	-0.07197550
chr01	8335000	0.04860088
chr01	8336000	0.16395864
chr01	8337000	0.13323983
chr01	8338000	0.11516854
chr01	8339000	0.12044818
chr01	8340000	0.14571429
chr01	8341000	0.12336720
chr01	8342000	-0.06336940
chr01	8343000	-0.06416275
chr01	8344000	-0.03225806
chr01	8345000	0.07803468
chr01	8346000	0.05389222
chr01	8347000	-0.03736921
chr01	8348000	0.06625578
chr01	8349000	-0.03857567
chr01	8350000	-0.09752547
chr01	8351000	-0.02046784
chr01	8352000	-0.07645260
chr01	8353000	0.15659341
chr01	8354000	0.15395284
chr01	8355000	0.04661654
chr01	8356000	-0.06134094
chr01	8357000	-0.05449190
chr01	8358000	-0.02920723
chr01	8359000	0.06371191
chr01	8360000	0.06957708
chr01	8361000	0.01231190
chr01	8362000	0.00000000
chr01	8363000	0.03409091
chr01	8364000	-0.14637483
chr01	8365000	-0.16452074
chr01	8366000	0.02005731
chr01	8367000	-0.07386364
chr01	8368000	0.05523256
chr01	8369000	0.04927536
chr01	8370000	-0.05571031
chr01	8371000	-0.00145560
chr01	8372000	-0.10557185
chr01	8373000	0.09495549
chr01	8374000	0.14804469
chr01	8375000	0.21088435
chr01	8376000	0.13119534
chr01	8377000	0.13828239
chr01	8378000	0.11244378
chr01	8379000	0.10977444
chr01	8380000	0.07600596
chr01	8381000	0.05263158
chr01	8382000	0.12804878
chr01	8383000	-0.05686546
chr01	8384000	-0.07377049
chr01	8385000	-0.08751793
chr01	8386000	-0.00604230
chr01	8387000	-0.04748201
chr01	8388000	-0.00420757
chr01	8389000	-0.00429185
chr01	8390000	0.07070707
chr01	8391000	0.15834522
chr01	8392000	0.14713896
chr01	8393000	0.18681319
chr01	8394000	0.01046338
chr01	8395000	0.03039074
chr01	8396000	-0.03011094
chr01	8397000	-0.12552891
chr01	8398000	-0.01230769
chr01	8399000	-0.07098765
chr01	8400000	-0.04075235
chr01	8401000	0.00940439
chr01	8402000	0.06161137
chr01	8403000	0.03986711
chr01	8404000	-0.08064516
chr01	8405000	0.04320000
chr01	8406000	-0.05642633
chr01	8407000	-0.05920000
chr01	8408000	-0.02250804
chr01	8409000	-0.07213115
chr01	8410000	0.01524390
chr01	8411000	0.13587786
chr01	8412000	-0.06084243
chr01	8413000	0.08782743
chr01	8414000	0.08722741
chr01	8415000	0.25394548
chr01	8416000	0.09687500
chr01	8417000	0.09728868
chr01	8418000	0.02000000
chr01	8419000	0.04404568
chr01	8420000	-0.10784314
chr01	8421000	0.05295008
chr01	8422000	0.04748603
chr01	8423000	0.01440922
chr01	8424000	0.00723589
chr01	8425000	0.02949853
chr01	8426000	0.01552795
chr01	8427000	-0.04398827
chr01	8428000	-0.00784929
chr01	8429000	0.16879433
chr01	8430000	0.16949153
chr01	8431000	0.27324750
chr01	8432000	0.15126050
chr01	8433000	0.13580247
chr01	8434000	0.09333333
chr01	8435000	0.03259452
chr01	8436000	0.01385042
chr01	8437000	0.08262108
chr01	8438000	-0.01152738
chr01	8439000	0.05801105
chr01	8440000	0.04887715
chr01	8441000	0.00430416
chr01	8442000	0.00887574
chr01	8443000	0.15648286
chr01	8444000	0.06303725
chr01	8445000	-0.02848576
chr01	8446000	0.04321908
chr01	8447000	0.00000000
chr01	8448000	0.05325444
chr01	8449000	-0.04538799
chr01	8450000	-0.04075235
chr01	8451000	-0.03244838
chr01	8452000	-0.03012048
chr01	8453000	-0.12518854
chr01	8454000	0.02064897
chr01	8455000	0.02063274
chr01	8456000	-0.14634146
chr01	8457000	-0.27683616
chr01	8458000	-0.02599653
chr01	8459000	-0.23452769
chr01	8460000	-0.15197568
chr01	8461000	-0.12812500
chr01	8462000	-0.09826590
chr01	8463000	0.16790490
chr01	8464000	-0.00979021
chr01	8465000	0.10204082
chr01	8466000	-0.00424328
chr01	8467000	0.01624815
chr01	8468000	-0.17441860
chr01	8469000	0.04273504
chr01	8470000	-0.04129794
chr01	8471000	-0.03254438
chr01	8472000	0.00729927
chr01	8473000	-0.05312500
chr01	8474000	-0.12100139
chr01	8475000	0.01818182
chr01	8476000	0.13643178
chr01	8477000	0.03225806
chr01	8478000	0.04524181
chr01	8479000	-0.05705706
chr01	8480000	-0.05454545
chr01	8481000	-0.04321908
chr01	8482000	-0.01463415
chr01	8483000	-0.01024890
chr01	8484000	-0.05218618
chr01	8485000	0.13139696
chr01	8486000	0.04777070
chr01	8487000	0.09774436
chr01	8488000	0.02936631
chr01	8489000	-0.02694611
chr01	8490000	-0.00707214
chr01	8491000	0.12804878
chr01	8492000	-0.06891271
chr01	8493000	-0.13373860
chr01	8494000	0.04441041
chr01	8495000	-0.02909648
chr01	8496000	0.00141844
chr01	8497000	-0.02486188
chr01	8498000	-0.02404526
chr01	8499000	-0.05750351
chr01	8500000	0.15620438
chr01	8501000	0.08588957
chr01	8502000	0.15015974
